review_id,product_id,customer_id,country_code,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,total_votes,size_purchased,color_purchased,fit_rating,quality_rating,style_rating,review_status,moderated_by,created_at,updated_at
REV_2024_000118,PROD_000071,CUST_DE_0000314,DE,3,Excellent value,The material feels cheap and the sizing is off. Disappointed.,2024-02-21,True,25,8,,Navy,runs_small,,3,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000119,PROD_000173,CUST_DE_0000313,DE,2,Stylish and practical,Runs larger than expected but overall satisfied with the purchase.,2024-06-05,True,33,10,,Grey,,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000120,PROD_000026,CUST_FR_0000720,BE,5,Disappointed with quality,Good value for money. The style is trendy and comfortable to wear.,2024-10-25,False,4,19,42,Blue,,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000121,PROD_000203,CUST_DE_0000020,DE,5,Poor stitching,Excellent quality and exactly as described. Will definitely order again.,2024-08-27,True,20,3,XL,Black,runs_large,3,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000122,PROD_000011,CUST_NL_0001529,NL,5,Poor stitching,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-30,True,46,31,,Red,,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000123,PROD_000056,CUST_BE_0001759,FR,4,Beautiful design,This item exceeded my expectations. Great quality and fast shipping!,2024-03-24,True,30,15,36,Grey,true_to_size,3,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000124,PROD_000196,CUST_BE_0001611,NL,1,Amazing material,Good value for money. The style is trendy and comfortable to wear.,2024-01-28,True,39,52,32,,runs_small,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000125,PROD_000029,CUST_DE_0000342,FR,5,Comfortable wear,Runs larger than expected but overall satisfied with the purchase.,2024-10-07,True,43,45,XL,Black,runs_large,5,,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000126,PROD_000210,CUST_NL_0001511,DE,3,Poor stitching,Good value for money. The style is trendy and comfortable to wear.,2024-10-25,True,26,60,,,runs_large,5,1,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000127,PROD_000147,CUST_BE_0001760,FR,4,Highly recommended,Excellent quality and exactly as described. Will definitely order again.,2024-03-03,True,2,26,,Red,runs_large,3,2,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000128,PROD_000104,CUST_BE_0001781,LU,4,Disappointed with quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-04-02,True,26,41,L,Navy,runs_small,2,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000129,PROD_000146,CUST_DE_0000003,LU,5,Disappointed with quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-10-16,True,34,37,,Brown,true_to_size,1,,rejected,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000130,PROD_000264,CUST_DE_0000203,BE,2,Highly recommended,Runs larger than expected but overall satisfied with the purchase.,2024-01-20,True,36,5,34,Pink,,4,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000131,PROD_000106,CUST_LU_0001933,FR,5,Not as expected,Perfect fit and beautiful color. Highly recommend this product.,2024-02-12,True,27,34,M,Green,,5,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000132,PROD_000146,CUST_DE_0000057,NL,5,Excellent value,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-06,True,31,37,S,Green,runs_small,,5,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000133,PROD_000061,CUST_BE_0001760,NL,1,Highly recommended,This item exceeded my expectations. Great quality and fast shipping!,2024-02-08,True,1,47,42,,,,1,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000134,PROD_000052,CUST_LU_0001982,LU,4,Excellent value,Good value for money. The style is trendy and comfortable to wear.,2024-09-10,True,6,0,36,,,3,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000135,PROD_000193,CUST_FR_0001082,NL,5,Will buy again,Perfect fit and beautiful color. Highly recommend this product.,2024-08-03,True,47,36,,Black,,5,3,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000136,PROD_000194,CUST_FR_0001121,DE,2,Will buy again,Runs larger than expected but overall satisfied with the purchase.,2024-01-23,False,31,11,42,,,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000137,PROD_000116,CUST_DE_0000027,DE,4,Amazing material,Excellent quality and exactly as described. Will definitely order again.,2024-10-04,True,38,17,,Grey,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000138,PROD_000011,CUST_BE_0001735,LU,5,Not as expected,The material feels cheap and the sizing is off. Disappointed.,2024-09-22,True,30,19,L,Grey,,4,4,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000139,PROD_000159,CUST_FR_0000944,DE,4,Disappointed with quality,This item exceeded my expectations. Great quality and fast shipping!,2024-08-31,True,36,57,M,,runs_small,,,approved,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000140,PROD_000076,CUST_LU_0001909,BE,2,Stylish and practical,Excellent quality and exactly as described. Will definitely order again.,2024-10-02,True,27,27,M,,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000141,PROD_000243,CUST_DE_0000516,NL,4,Beautiful design,Runs larger than expected but overall satisfied with the purchase.,2024-03-08,True,14,25,32,,,2,4,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000142,PROD_000115,CUST_DE_0000363,NL,4,Comfortable wear,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-10-22,True,23,12,XL,Green,runs_large,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000143,PROD_000108,CUST_DE_0000092,NL,5,Love this product!,Runs larger than expected but overall satisfied with the purchase.,2024-05-21,True,31,40,34,Brown,runs_small,3,3,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000144,PROD_000012,CUST_NL_0001324,BE,4,Great quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-09-18,True,15,29,XS,Pink,runs_large,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000145,PROD_000186,CUST_BE_0001601,BE,5,Amazing material,Good value for money. The style is trendy and comfortable to wear.,2024-05-25,True,41,31,,Brown,runs_large,1,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000146,PROD_000072,CUST_FR_0000855,NL,4,Great quality,Runs larger than expected but overall satisfied with the purchase.,2024-01-17,True,47,27,36,Black,,4,4,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000147,PROD_000218,CUST_FR_0000995,LU,4,Highly recommended,Excellent quality and exactly as described. Will definitely order again.,2024-10-15,True,19,0,XL,Pink,runs_small,5,4,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000148,PROD_000038,CUST_LU_0001938,BE,5,Good for the price,Runs larger than expected but overall satisfied with the purchase.,2024-01-15,True,11,51,36,,,1,2,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000149,PROD_000108,CUST_FR_0000744,NL,4,Good for the price,Perfect fit and beautiful color. Highly recommend this product.,2024-02-28,True,20,40,,White,true_to_size,,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000150,PROD_000148,CUST_LU_0001919,BE,5,Amazing material,Perfect fit and beautiful color. Highly recommend this product.,2024-08-10,False,9,16,XL,White,true_to_size,2,,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000151,PROD_000039,CUST_FR_0000738,NL,4,Excellent value,The material feels cheap and the sizing is off. Disappointed.,2024-06-20,True,49,35,34,Brown,,2,,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000152,PROD_000171,CUST_FR_0000980,NL,3,Amazing material,This item exceeded my expectations. Great quality and fast shipping!,2024-10-22,True,49,44,XS,Pink,runs_small,,2,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000153,PROD_000197,CUST_DE_0000203,LU,3,Comfortable wear,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-05-21,True,28,29,,Green,true_to_size,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000154,PROD_000205,CUST_FR_0000914,DE,5,Highly recommended,Good value for money. The style is trendy and comfortable to wear.,2024-07-15,True,1,35,,,,5,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000155,PROD_000211,CUST_DE_0000653,LU,5,Runs small,Runs larger than expected but overall satisfied with the purchase.,2024-09-19,False,28,6,36,Navy,runs_large,1,1,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000156,PROD_000228,CUST_BE_0001735,LU,5,Amazing material,The material feels cheap and the sizing is off. Disappointed.,2024-03-24,True,27,43,,Grey,,1,,approved,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000157,PROD_000237,CUST_FR_0000903,DE,3,Beautiful design,Runs larger than expected but overall satisfied with the purchase.,2024-04-15,True,5,53,M,White,true_to_size,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000158,PROD_000121,CUST_DE_0000092,BE,1,Disappointed with quality,Runs larger than expected but overall satisfied with the purchase.,2024-04-23,True,3,39,S,Navy,runs_small,1,,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000159,PROD_000092,CUST_FR_0000775,FR,4,Will buy again,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-06-05,True,46,37,,Pink,,5,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000160,PROD_000191,CUST_DE_0000038,LU,4,Good for the price,Good value for money. The style is trendy and comfortable to wear.,2024-03-02,True,29,34,,,runs_large,3,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000161,PROD_000192,CUST_DE_0000582,BE,4,Disappointed with quality,Perfect fit and beautiful color. Highly recommend this product.,2024-04-25,True,40,27,38,,,1,5,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000162,PROD_000151,CUST_DE_0000374,BE,1,Highly recommended,Excellent quality and exactly as described. Will definitely order again.,2024-01-13,True,6,59,S,Pink,runs_small,1,4,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000163,PROD_000054,CUST_LU_0001918,FR,3,Disappointed with quality,The material feels cheap and the sizing is off. Disappointed.,2024-07-12,True,43,17,40,Brown,,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000164,PROD_000168,CUST_NL_0001528,BE,3,Good for the price,Good value for money. The style is trendy and comfortable to wear.,2024-04-29,True,30,56,42,Blue,true_to_size,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000165,PROD_000025,CUST_BE_0001698,LU,5,Good for the price,Runs larger than expected but overall satisfied with the purchase.,2024-07-18,True,23,44,M,,true_to_size,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000166,PROD_000095,CUST_DE_0000556,NL,3,Comfortable wear,Excellent quality and exactly as described. Will definitely order again.,2024-07-28,True,16,55,S,Green,runs_small,,5,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000167,PROD_000050,CUST_DE_0000695,BE,5,Will buy again,Runs larger than expected but overall satisfied with the purchase.,2024-03-02,True,1,48,38,Pink,runs_large,4,3,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000168,PROD_000038,CUST_DE_0000661,LU,5,Disappointed with quality,Excellent quality and exactly as described. Will definitely order again.,2024-04-29,True,44,3,42,Blue,runs_small,,3,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000169,PROD_000215,CUST_NL_0001469,FR,3,Beautiful design,Excellent quality and exactly as described. Will definitely order again.,2024-04-01,True,31,32,M,Red,,4,4,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000170,PROD_000263,CUST_NL_0001576,LU,4,Poor stitching,Runs larger than expected but overall satisfied with the purchase.,2024-05-10,True,38,33,XL,Red,true_to_size,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000171,PROD_000273,CUST_DE_0000230,NL,5,Stylish and practical,Good value for money. The style is trendy and comfortable to wear.,2024-06-08,True,11,6,40,Green,true_to_size,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000172,PROD_000234,CUST_DE_0000263,NL,3,Beautiful design,Runs larger than expected but overall satisfied with the purchase.,2024-04-16,True,29,54,38,Navy,runs_small,5,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000173,PROD_000161,CUST_FR_0000732,BE,4,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-05-17,True,13,3,42,Red,true_to_size,5,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000174,PROD_000175,CUST_FR_0001005,NL,4,Amazing material,Runs larger than expected but overall satisfied with the purchase.,2024-03-31,False,15,37,42,White,,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000175,PROD_000138,CUST_NL_0001528,FR,4,Beautiful design,Excellent quality and exactly as described. Will definitely order again.,2024-10-18,True,0,32,,Pink,,1,5,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000176,PROD_000049,CUST_NL_0001222,LU,5,Love this product!,Good value for money. The style is trendy and comfortable to wear.,2024-01-05,False,50,56,,Green,true_to_size,1,2,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000177,PROD_000226,CUST_BE_0001834,DE,5,Good for the price,The material feels cheap and the sizing is off. Disappointed.,2024-07-19,False,6,2,L,Red,,1,3,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000178,PROD_000021,CUST_DE_0000435,LU,2,Comfortable wear,Runs larger than expected but overall satisfied with the purchase.,2024-01-19,True,28,4,S,,,,2,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000179,PROD_000019,CUST_FR_0000886,NL,5,Good for the price,Beautiful design but arrived with some loose threads. Still keeping it.,2024-03-19,True,47,46,S,Red,runs_small,2,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000180,PROD_000261,CUST_DE_0000232,FR,4,Perfect fit,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-05,True,32,14,XS,White,runs_large,5,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000181,PROD_000148,CUST_FR_0001048,DE,5,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-05-12,True,22,24,,Red,runs_small,1,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000182,PROD_000092,CUST_LU_0001997,DE,4,Excellent value,Good value for money. The style is trendy and comfortable to wear.,2024-06-15,True,35,57,,Navy,runs_small,1,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000183,PROD_000268,CUST_FR_0001070,FR,5,Poor stitching,Beautiful design but arrived with some loose threads. Still keeping it.,2024-09-28,True,0,22,36,Red,true_to_size,,1,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000184,PROD_000044,CUST_NL_0001348,LU,3,Love this product!,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-05-10,True,19,46,36,Pink,runs_large,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000185,PROD_000024,CUST_NL_0001312,BE,2,Runs small,This item exceeded my expectations. Great quality and fast shipping!,2024-03-19,False,7,59,,,runs_small,2,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000186,PROD_000182,CUST_FR_0000843,LU,5,Highly recommended,Good value for money. The style is trendy and comfortable to wear.,2024-05-24,True,28,2,36,,,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000187,PROD_000254,CUST_LU_0001984,BE,5,Stylish and practical,Runs larger than expected but overall satisfied with the purchase.,2024-01-31,True,20,18,XL,Black,runs_large,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000188,PROD_000239,CUST_BE_0001811,DE,3,Excellent value,Perfect fit and beautiful color. Highly recommend this product.,2024-04-26,True,42,1,,White,true_to_size,,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000189,PROD_000221,CUST_BE_0001847,DE,5,Beautiful design,This item exceeded my expectations. Great quality and fast shipping!,2024-03-20,True,6,53,XS,Brown,runs_small,,2,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000190,PROD_000209,CUST_DE_0000259,NL,5,Runs small,Perfect fit and beautiful color. Highly recommend this product.,2024-02-14,True,33,12,36,Black,runs_large,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000191,PROD_000069,CUST_DE_0000176,LU,5,Runs small,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-10-24,True,34,57,40,,runs_large,5,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000192,PROD_000074,CUST_DE_0000066,BE,5,Stylish and practical,Perfect fit and beautiful color. Highly recommend this product.,2024-06-19,True,28,49,40,,,,5,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000193,PROD_000127,CUST_BE_0001754,LU,1,Perfect fit,Beautiful design but arrived with some loose threads. Still keeping it.,2024-07-31,True,8,33,36,,true_to_size,4,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000194,PROD_000039,CUST_NL_0001440,BE,5,Perfect fit,Excellent quality and exactly as described. Will definitely order again.,2024-04-13,True,39,57,M,Grey,runs_large,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000195,PROD_000176,CUST_FR_0000954,LU,3,Runs small,This item exceeded my expectations. Great quality and fast shipping!,2024-09-30,True,13,39,,,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000196,PROD_000023,CUST_FR_0000856,NL,4,Great quality,Runs larger than expected but overall satisfied with the purchase.,2024-08-19,True,24,15,40,Black,,3,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000197,PROD_000075,CUST_NL_0001453,NL,3,Perfect fit,Excellent quality and exactly as described. Will definitely order again.,2024-03-07,True,11,7,40,,true_to_size,2,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_000198,PROD_000100,CUST_DE_0000189,FR,2,Poor stitching,Beautiful design but arrived with some loose threads. Still keeping it.,2024-03-24,True,10,54,38,Navy,,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
